1.1721221209,0.7454352975
1.1773871183,0.9342386127
1.1526762247,0.5761572719
1.1798439026,0.7857465148
1.1956783533,0.9485018253
1.1594171524,0.7238675952
1.1447769403,0.6836529374
1.1149590015,0.4387839139
1.1492015123,0.6348904371
1.1036355495,0.1918637007
1.1157226562,0.3780452609
1.1227705479,0.4295885563
1.2023330927,0.9146704078
1.2738327980,1.2918498516
1.1354156733,0.5805924535
1.1165413857,0.5732943416
1.1062448025,0.3110875785
1.1631015539,0.7530971169
1.1399636269,0.6206785440
1.1587976217,0.6723465919
1.1708714962,0.7967235446
1.1615114212,0.6900752187
1.1276266575,0.5451362133
1.1447592974,0.5146963596
1.1220507622,0.4753749669
1.1583274603,0.7646939158
1.0964132547,0.2377826869
1.1249648333,0.4785095155
1.1355248690,0.5537332296
1.1351042986,0.5743917823
1.1300301552,0.4489395916
1.1207675934,0.5065117478
1.1591808796,0.7336703539
1.1107900143,0.3559984863
1.1276880503,0.4497881234
1.1138033867,0.3894238770
1.1382495165,0.5554260015
1.1668820381,0.7926934361
1.1667821407,0.7406954765
1.1122218370,0.3403513730
1.1305494308,0.5609520674
1.1585543156,0.7564405799
1.1960519552,0.9433090687
1.1341632605,0.6029466987
1.1463435888,0.7064102292
1.1243338585,0.5357865095
1.1969640255,0.9664227962
1.1714046001,0.7447953224
1.1566865444,0.6727696061
1.1513916254,0.6413454413
1.1486731768,0.5991139412
1.1639466286,0.7338486910
1.1801170111,0.8087421656
1.1632704735,0.7285155654
1.1334232092,0.5925951600
1.1814680099,0.8767505288
1.1318526268,0.6147373915
1.1590247154,0.7179530263
1.1039198637,0.3331495523
1.1816464663,0.8108114004
1.1338140965,0.6357952952
1.1147913933,0.3847411573
1.1300301552,0.5194498897
1.1537989378,0.6927605867
1.1521733999,0.7411365509
1.1571391821,0.7181118727
1.1471084356,0.6562806964
1.2109686136,0.9604795575
1.1231908798,0.4906486273
1.1235948801,0.4772018492
1.1598984003,0.6793655753
1.1528215408,0.6845692992
1.1808269024,0.7880954146
1.2069517374,0.9495320320
1.1274938583,0.5155132413
1.1985235214,0.8919389844
1.1534008980,0.6924021244
1.1178770065,0.3888498843
1.1405092478,0.6832346916
1.1054096222,0.2449900508
1.1168450117,0.4237404466
1.1471413374,0.6297214627
1.1820186377,0.8755784631
1.1528514624,0.6601955295
1.1241304874,0.4561704993
1.1041524410,0.3913151026
1.1467192173,0.6294392347
1.1624431610,0.8129006624
1.1361271143,0.5679516196
1.1033922434,0.2497657388
1.1271710396,0.4795322418
1.1465899944,0.7330901027
1.1737098694,0.7647220492
1.1444417238,0.6787789464
1.1485100985,0.6188254952
1.1145812273,0.3875668049
1.1480671167,0.6612828970
1.1374982595,0.5865843296
1.1234617233,0.4772264957
1.1267266273,0.5556682348
1.2012755871,0.9856751561
1.1289926767,0.5821151137
1.1470243931,0.7196421027
1.1341872215,0.4964682460
1.1835308075,0.8833695054
1.1463394165,0.6906280518
1.1335846186,0.5596612096
1.1621632576,0.7876253128
1.1446325779,0.7166506648
1.1413153410,0.6093081832
1.1334756613,0.5217835903
1.1425759792,0.6655318737
1.1499315500,0.6980841160
1.1507474184,0.6186006069
1.1147918701,0.3631160855
1.1574543715,0.6668115258
1.1349570751,0.5124525428
1.1440453529,0.6525283456
1.1463310719,0.5707051754
1.1680400372,0.7403057814
1.1359044313,0.5713947415
1.1666661501,0.7285249233
1.1147161722,0.4575880170
1.1435061693,0.6265326142
1.1448249817,0.6714181304
1.1516901255,0.6368691921
1.1122071743,0.2914866209
1.1052886248,0.3423502743
1.1673282385,0.7644141912
1.1194415092,0.4634793997
1.1662464142,0.6477036476
1.1252701283,0.3801683486
1.1952714920,0.8828245997
1.1446434259,0.6052418351
1.1771830320,0.7633287311
1.1219230890,0.4831747711
1.1603939533,0.7426489592
1.1176202297,0.4712280333
1.1201059818,0.3375252485
1.1569588184,0.7298204899
1.1312057972,0.5314990878
1.1525284052,0.6849712729
1.1074739695,0.2295164764
1.1071906090,0.1813134849
1.1587415934,0.6535108685
1.1233258247,0.4985530078
1.1413944960,-0.5122412443
1.1500114202,-0.5271114111
1.1352180243,-0.3980671167
1.1331003904,-0.4897362590
1.1716698408,-0.6286736727
1.2266305685,-0.8801945448
1.1283159256,-0.4205712676
1.1989538670,-0.8244693279
1.1368383169,-0.4710258842
1.1524275541,-0.5385258794
1.1837115288,-0.7536140680
1.2019457817,-0.8224127889
1.1583597660,-0.5961291194
1.2236784697,-0.8798580170
1.1713706255,-0.6983441710
1.1857904196,-0.7102804184
1.2000203133,-0.8065628409
1.1341401339,-0.5538319945
1.1587750912,-0.5748596787
1.1464200020,-0.5309267044
1.1439642906,-0.5016568303
1.2393413782,-0.9232892394
1.1513851881,-0.5253562927
1.1476188898,-0.5171309114
1.1565521955,-0.6200627089
1.1945155859,-0.7726771832
1.1395395994,-0.5057586432
1.1547334194,-0.5786952376
1.2707257271,-1.0577964783
1.1189332008,-0.3466403186
1.1143594980,-0.3135114908
1.1162081957,-0.2863050699
1.1144553423,-0.2743070722
1.1512792110,-0.4881212115
1.1643750668,-0.6507672071
1.1751970053,-0.6812570095
1.1725242138,-0.6965839863
1.1660759449,-0.6308103800
1.1671544313,-0.6651827097
1.1875572205,-0.7635237575
1.1547032595,-0.5594283342
1.1086958647,-0.2412504405
1.1544454098,-0.6039847136
1.1412651539,-0.5028429627
1.1962721348,-0.7961003780
1.1304278374,-0.4366251230
1.1711751223,-0.6214143634
1.1429446936,-0.5488214493
1.1929718256,-0.7405542731
1.1359595060,-0.4825611115
1.1088403463,-0.1564783156
1.1506609917,-0.5382823944
1.1666334867,-0.6595259309
1.1380442381,-0.4440842867
1.2037856579,-0.7725197673
1.1308500767,-0.3905905783
1.1595760584,-0.6161857247
1.1953072548,-0.7554212213
1.1717925072,-0.6593789458
1.1940014362,-0.8384974003
1.1380320787,-0.4668076038
1.1203293800,-0.3291917145
1.1450581551,-0.4795647860
1.1467282772,-0.4752524793
1.1425338984,-0.5265840888
1.1549916267,-0.5555022955
1.1244833469,-0.3949964643
1.1855521202,-0.7417581677
1.1453632116,-0.5021718144
1.2696225643,-1.0288256407
1.1596696377,-0.5673149824
1.0946147442,0.0239980631
1.2144030333,-0.8976076245
1.1150532961,-0.2039210647
1.1339743137,-0.4369185269
1.2020938396,-0.8292157650
1.1185679436,-0.3103412986
1.1503587961,-0.5242991447
1.2002880573,-0.8503099680
1.2255954742,-0.9034730196
1.1805129051,-0.6840435863
1.1896455288,-0.7278617620
1.1376764774,-0.4796598852
1.1439651251,-0.4821220934
1.1635028124,-0.6587924957
1.1271843910,-0.4209383428
1.1547900438,-0.5938749313
1.2161836624,-0.8218442202
1.1145514250,-0.3157342076
1.1459152699,-0.5027466416
1.1414005756,-0.5030639172
1.1371927261,-0.4361914992
1.1976475716,-0.8254579306
1.1778762341,-0.6941119432
1.1415674686,-0.4993397295
1.1304931641,-0.4071010649
1.1799740791,-0.7430433631
1.1413173676,-0.5798494816
1.1422090530,-0.5138787031
1.1710815430,-0.7131145000
1.1842329502,-0.7338277698
1.1780302525,-0.6997611523
1.1201028824,-0.2943852544
1.1554495096,-0.5293121338
1.1765727997,-0.7338528037
1.1446328163,-0.5225886703
1.2264626026,-0.8609474897
1.2582914829,-0.9971061349
1.1838945150,-0.7338215113
1.2476336956,-0.9423549175
1.1824864149,-0.7618304491
1.1218291521,-0.3326163590
1.1646850109,-0.6189385056
1.1598463058,-0.5891523361
1.2835839987,-1.1383144855
1.2650573254,-1.0371776819
1.1680536270,-0.6354692578
1.1307513714,-0.4286302328
1.1862820387,-0.7247058749
1.2323160172,-0.9282268286
1.1219888926,-0.3251756728
1.1416629553,-0.4805961251
1.1507116556,-0.5549354553
1.1787503958,-0.6994305849
1.1599406004,-0.5800893307
1.1928882599,-0.7675048709
1.1927394867,-0.7346053720
1.1687960625,-0.6276766658
1.1647375822,-0.5736002922
1.1635019779,-0.5902590156
1.1832664013,-0.7241489887
1.1179952621,-0.2961535454
1.1404597759,-0.4818072915
1.1904339790,-0.7233760357
1.1638910770,-0.6788910627
1.1627409458,-0.6131285429
1.1343152523,-0.4047414958
1.1470450163,-0.4894061387
1.1817275286,-0.7279555202
1.1621401310,-0.6196551919
1.1702187061,-0.6918957233
1.1687473059,-0.7182754278
1.1404024363,-0.4812702835
1.1342309713,-0.4596039653
1.1476576328,-0.5384807587
1.2262471914,-0.8516084552
1.1193386316,-0.3921330273
1.1666648388,-0.6413540244
1.1366841793,-0.4986091256
1.1164780855,-0.3045086861
1.1701904535,-0.6530054808
1.1436951160,-0.5302215219
1.1497384310,-0.5151387453
1.1751431227,-0.7115992308
1.1381566525,-0.4310669899
1.1538461447,-0.5910649300
1.1586452723,-0.5811538696
1.1774375439,-0.7041563392
1.1319475174,-0.4303947389
1.1650519371,-0.6474454403
1.1189613342,-0.2894821763
1.1779036522,-0.7056309581
1.1410785913,-0.5067051053
1.1216796637,-0.3089183867
1.1693298817,-0.6381570101
1.1942259073,-0.7457201481
1.1631634235,-0.6205777526
1.2091393471,-0.8082969189
1.1857408285,-0.7475534678
1.2295531034,-0.8954608440
1.1668676138,-0.6232343316
1.1694047451,-0.6619432569
1.1631993055,-0.6097636223
1.2240269184,-0.8748625517
1.1458672285,-0.5092484951
1.1861860752,-0.7206594348
1.1386653185,-0.4757392108
1.2414281368,-0.9767236114
1.1544262171,-0.5793560743
1.2189536095,-0.9173408151
1.2269455194,-0.8628397584
1.1168721914,-0.3564671874
1.2079994678,-0.7913974524
1.1095720530,-0.1612627953
1.1233421564,-0.3787657917
1.1789065599,-0.6838914156
1.1284796000,-0.4026844203
1.2107400894,-0.8844457865
1.1954048872,-0.7884898186
1.1343531609,-0.4713894427
1.1961411238,-0.7854725122
1.1406081915,-0.4875467718
1.1908934116,-0.7142307758
1.2493610382,-0.9832001328
1.1831032038,-0.7034053802
1.1189903021,-0.3917723894
1.1313589811,-0.3949554563
1.1729431152,-0.7218860388
1.1633195877,-0.6261969805
1.1504528522,-0.5828006268
1.1801074743,-0.6956248879
1.2563748360,-1.0505173206
1.1327170134,-0.4815036058
1.1548688412,-0.5805595517
1.1870857477,-0.6762882471
1.1421489716,-0.5896674991
1.1270495653,-0.3533428609
1.1727211475,-0.7183140516
1.1870007515,-0.7566343546
1.1843183041,-0.6912263632
1.1361013651,-0.5078079104
1.1697094440,-0.6163045168
1.1288913488,-0.4419447482
1.1706573963,-0.6872928143
1.2834737301,-1.1607141495
1.1463550329,-0.5430173278
1.1742286682,-0.7088082433
1.1954435110,-0.7764660120
1.1796867847,-0.7063816786
1.1790711880,-0.7233437896
1.1605437994,-0.5912699103
1.1520689726,-0.5662196875
1.1979788542,-0.7864637375
1.1552951336,-0.6161752939
1.1583124399,-0.5485441089
1.1489466429,-0.5216163993
1.1337103844,-0.4721881449
1.1256753206,-0.4108588696
1.1801793575,-0.7358029485
1.1192678213,-0.2915815115
1.2925876379,-1.1484696865
1.1339941025,-0.4054980278
1.1266777515,-0.3998745978
1.1237539053,-0.4239836931
1.2061803341,-0.8076748252
1.1584402323,-0.5704910159
1.1216614246,-0.3002449572
1.1541299820,-0.5348227024
1.1165857315,-0.3225719035
1.1401530504,-0.4615979791
1.1714134216,-0.6556606293
1.1293209791,-0.4237699807
1.1395847797,-0.4654727280
1.2445327044,-0.9881709218
1.1553198099,-0.5906521678
1.1362113953,-0.4517268836
1.1548347473,-0.6308267117
1.1409045458,-0.4662376046
1.1379251480,-0.4533966780
1.2070912123,-0.8441088200
